entidad_id,nombre_extraido,nombre_real,ciudad,email_extraido,email_real,codigo_despacho,numero_despacho,jurisdiccion,distrito,circuito,juez,direccion,telefono,area,total_registros
146,JUZGADO CINCUENTA Y UNO 51 CIVIL MUNICIPAL DE BOGOTÁ D C,,BOGOTÁ D.C.,CMPL51BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,51,,,,,,,,880
148,JUZGADO DIECIOCHO 18 CIVIL MUNICIPAL DE BOGOTÁ D C,,BOGOTÁ D.C.,J18CMPALBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,18,,,,,,,,869
149,JUZGADO CUARTO DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE,JUZGADO 001 DE PEQUEÑAS CAUSAS  Y COMPETENCIA MÚLTIPLE DE MEDELLÍN,MEDELLÍN,J04PCCMCALI@CENDOJ.RAMAJUDICIAL.GOV.CO,,050014189001,,ORDINARIA,MEDELLÍN,MEDELLÍN,MARIA CLARA GIRALDO ACEVEDO,"CARRERA 52#71-84 - OFICINA 106, CASA DE JUSTICIA EL BOSQUE",4-,JUDICIAL,860
150,JUZGADO VEINTIDÓS 22 DE PEQUEÑAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTÁ,,BOGOTÁ D.C.,J22PQCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,22,,,,,,,,857
151,JUZGADO QUINCE CIVIL MUNICIPAL CARTAGENA,,CARTAGENA DE INDIAS,J15CMPLCGENA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,852
152,JUZGADO OCTAVO 8 DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BOGOTÁ D C,,BOGOTÁ D.C.,J08PCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,8,,,,,,,,850
153,JUZGADO 73 DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BOGOTA,,BOGOTÁ D.C.,J73PQCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,73,,,,,,,,847
154,JUZGADO 20 CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE BOGOTÁ,JUZGADO CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE MANIZALES,BOGOTÁ D.C.,RADICACIONJ20EJECMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,170014303000,20,ORDINARIA,MANIZALES,MANIZALES,,NA,NA,ADMINISTRATIVA,846
156,JUZGADO 17 CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE BOGOTÁ,JUZGADO CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE MANIZALES,BOGOTÁ D.C.,RADICACIONJ17EJECMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,170014303000,17,ORDINARIA,MANIZALES,MANIZALES,,NA,NA,ADMINISTRATIVA,842
157,JUZGADO CUARENTA Y CUATRO 44 CIVIL MUNICIPAL DE BOGOTÁ,,BOGOTÁ D.C.,CMPL44BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,44,,,,,,,,841
158,JUZGADO CINCUENTA Y DOS DE PEQUEÑAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA,JUZGADO 001 DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BOGOTÁ,BOGOTÁ D.C.,CMPL70BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,110014189001,,ORDINARIA,BOGOTÁ,BOGOTÁ,GABRIELA  MORA  CONTRERAS,DIAGONAL 62 SUR#20F-20 - CASA DE JUSTICIA DE CIUDAD BOLÍVAR - PISO 1. OFICINA 105 OF 105,1-,JUDICIAL,835
159,JUZGADO PRIMERO CIVIL MUNICIPAL YOPAL CASANARE,,YOPAL,J01CMPALYOPAL@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,830
160,JUZGADO CINCUENTA Y NUEVE CIVIL MUNICIPAL DE BOGOTÁ D.C,,BOGOTÁ D.C.,CMPL59BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,820
162,JUZGADO QUINTO CIVIL MUNICIPAL DE CARTAGENA,JUZGADO 001 CIVIL MUNICIPAL DE CARTAGENA,CARTAGENA DE INDIAS,J05CMPLCGENA@CENDOJ.RAMAJUDICIAL.GOV.CO,,130014003001,,ORDINARIA,CARTAGENA,CARTAGENA,KEY SANDY CARO  MEJIA,CARRERA 5A#36-127 - CALLE DEL CUARTEL CARRERA 5 A N° 36 - 127 OFICINA 312,5-3102375766,JUDICIAL,812
164,JUZGADO NOVENO CIVIL MUNICIPAL DE CALI,JUZGADO 001 CIVIL MUNICIPAL DE CALI,CALI,J09CMCALI@CENDOJ.RAMAJUDICIAL.GOV.CO,,760014003001,,ORDINARIA,CALI,CALI,ELIANA MILDRETH NINCO ESCOBAR,CARRERA 10 # 12-15 - PISO 9,2-8986868 5012,JUDICIAL,811
166,JUZGADO DECIMO CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE CALI,JUZGADO 001 CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE CALI,CALI,MEMORIALESJ10OFEJECMCALI@CENDOJ.RAMAJUDICIAL.GOV.CO,,760014303001,,ORDINARIA,CALI,CALI,JORGE HERNAN GIRON DIAZ,CALLE 8#1-16,2-8818775,JUDICIAL,807
167,JUZGADO SÉPTIMO CIVIL MUNICIPAL DE ORALIDAD DE BARRANQUILLA,JUZGADO 001 CIVIL MUNICIPAL DE BARRANQUILLA,BARRANQUILLA,CMUN07BA@CENDOJ.RAMAJUDICIAL.GOV.CO,,080014003001,,ORDINARIA,BARRANQUILLA,BARRANQUILLA,BEATRIZ MARTHA DIAZGRANADOS  CORVACHO,"CALLE 40 # 44 - 80 - EDIFICIO CENTRO CÍVICO, PISO 7",5-3885005 Ext. 1059,JUDICIAL,806
170,JUZGADO SETENTA Y UNO CIVIL MUNICIPAL DE BOGOTÁ,,BOGOTÁ D.C.,CMPL71BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,805
171,JUZGADO 72 DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BOGOTÁ,,BOGOTÁ D.C.,J72PQCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,72,,,,,,,,803
172,JUZGADO CINCUENTA Y CUATRO CIVIL MUNICIPAL DE BOGOTÁ D.C.,,BOGOTÁ D.C.,CMPL54BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,801
173,JUZGADO TERCERO DE PEQUEÑAS CAUSAS Y COMPETENCIAS MÚLTIPLES,,,J03PEQCACMCGENA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,798
174,CONSEJO SUPERIOR DE LA JUDICATURA DIRECCIÓN EJECUTIVA DE ADMINISTRACIÓN JUDICIAL,,BOGOTÁ,NOTICOACTIVO@DEAJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,794
175,JUZGADO 18 CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE BOGOTÁ,JUZGADO CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE MANIZALES,BOGOTÁ D.C.,RADICACIONJ18EJECMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,170014303000,18,ORDINARIA,MANIZALES,MANIZALES,,NA,NA,ADMINISTRATIVA,789
176,JUZGADO SEXTO CIVIL DE PEQUEÑAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA D.C.,JUZGADO 001 DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BOGOTÁ,BOGOTÁ D.C.,J06PQCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,110014189001,,ORDINARIA,BOGOTÁ,BOGOTÁ,GABRIELA  MORA  CONTRERAS,DIAGONAL 62 SUR#20F-20 - CASA DE JUSTICIA DE CIUDAD BOLÍVAR - PISO 1. OFICINA 105 OF 105,1-,JUDICIAL,783
178,JUZGADO DÉCIMO CIVIL MUNICIPAL,,,CMPAL10MA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,780
181,JUZGADO SÉPTIMO DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE NEIVA HUILA,JUZGADO 001 DE PEQUEÑAS CAUSAS  Y COMPETENCIA MÚLTIPLE DE NEIVA,NEIVA,CMPL10NEI@CENDOJ.RAMAJUDICIAL.GOV.CO,,410014189001,,ORDINARIA,NEIVA,NEIVA,WILSON REINALDO CARRIZOSA  CUELLAR,CARRERA 7#6-03 - PISO 3,8-8713079,JUDICIAL,766
182,JUZGADO 30 DE PEQUEÑAS CAUSAS Y COMPETENCIAS MÚLTIPLE DE BOGOTÁ,,BOGOTÁ D.C.,J30PCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,30,,,,,,,,761
183,JUZGADO 40 DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BOGOTA,,BOGOTÁ D.C.,J40PCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,40,,,,,,,,758
184,JUZGADO 33 DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DEL DISTRITO JUDICIAL DE BOGOTÁ LOCALIDAD DE CHAPINERO,,BOGOTÁ D.C.,J33PCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,33,,,,,,,,753
185,JUZGADO CUARENTA CIVIL MUNICIPAL DE ORALIDAD DE BOGOTA D.C.,,BOGOTÁ D.C.,CMPL40BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,752
186,JUZGADO SEGUNDO CIVIL MUNICIPAL DE EJECUCIÓN DE BUCARAMANGA .,JUZGADO 001 CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE BUCARAMANGA,BUCARAMANGA,OFEJCMBUC@CENDOJ.RAMAJUDICIAL.GOV.CO,,680014303001,,ORDINARIA,BUCARAMANGA,BUCARAMANGA,MARIA PAOLA ANNICCHIARICO CONTRERAS,CARRERA 12#31-08,7-,JUDICIAL,744
187,JUZGADO CUARENTA Y TRÉS DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE,JUZGADO 001 DE PEQUEÑAS CAUSAS  Y COMPETENCIA MÚLTIPLE DE MEDELLÍN,MEDELLÍN,J43PQCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,050014189001,,ORDINARIA,MEDELLÍN,MEDELLÍN,MARIA CLARA GIRALDO ACEVEDO,"CARRERA 52#71-84 - OFICINA 106, CASA DE JUSTICIA EL BOSQUE",4-,JUDICIAL,728
188,JUZGADO CUARTO DE PEQUEÑAS CAUSAS Y COMPETENCIA MULTIPLE DE CARTAGENA,JUZGADO 001 DE PEQUEÑAS CAUSAS  Y COMPETENCIA MÚLTIPLE DE CARTAGENA,CARTAGENA DE INDIAS,J04PEQCACMCGENA@CENDOJ.RAMAJUDICIAL.GOV.CO,,130014189001,,ORDINARIA,CARTAGENA,CARTAGENA,MILENA LUCIA UHIA CUELLO,"CARRERA 65#30-35 - EDIFICIO CASTELLANA MALL, PISO 3",5-3102377068,JUDICIAL,724
189,JUZGADO DOCE DE PEQUEÑAS CAUSAS Y COMPETENCIAS MÚLTIPLES DE BARRANQUILLA,,BARRANQUILLA,J12PRPCBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,723
190,JUZGADO TRECE CIVIL MUNICIPAL DE ORALIDAD,,MEDELLÍN,CMPL13BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,712
191,JUZGADO SÉPTIMO DE EJECUCIÓN CIVIL MUNICIPAL DE BUCARAMANGA,JUZGADO 001 CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE BUCARAMANGA,BUCARAMANGA,OFEJCMBUC@CENDOJ.RAMAJUDICIAL.GOV.CO,,680014303001,,ORDINARIA,BUCARAMANGA,BUCARAMANGA,MARIA PAOLA ANNICCHIARICO CONTRERAS,CARRERA 12#31-08,7-,JUDICIAL,710
192,JUZGADO DIECINUEVE MUNICIPAL DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BOGOTÁ,JUZGADO 001 DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BOGOTÁ,BOGOTÁ D.C.,J19PQCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,110014189001,,ORDINARIA,BOGOTÁ,BOGOTÁ,GABRIELA  MORA  CONTRERAS,DIAGONAL 62 SUR#20F-20 - CASA DE JUSTICIA DE CIUDAD BOLÍVAR - PISO 1. OFICINA 105 OF 105,1-,JUDICIAL,710
193,JUZGADO OCHENTA Y TRES 83 DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BOGOTÁ D.C,,BOGOTÁ D.C.,J83PQCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,83,,,,,,,,705
194,JUZGADO TREINTA Y TRES CIVIL MUNICIPAL,,,J33CMCALI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,703
195,JUZGADO CATORCE CIVIL MUNICIPAL,,,CMPL14BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,700
197,JUZGADO SEXTO CIVIL MUNICIPAL DE ORALIDAD DE BOGOTÁ,JUZGADO 001 CIVIL MUNICIPAL DE BOGOTÁ,BOGOTÁ D.C.,CMPL06BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,110014003001,,ORDINARIA,BOGOTÁ,BOGOTÁ,EDUARDO ANDRES CABRALES ALARCON,CARRERA 10 # 14-33  - PISO 4,1-,JUDICIAL,694
198,JUZGADO CUARTO CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS BUCARAMANGA,JUZGADO 001 CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE BUCARAMANGA,BUCARAMANGA,OFEJCMBUC@CENDOJ.RAMAJUDICIAL.GOV.CO,,680014303001,,ORDINARIA,BUCARAMANGA,BUCARAMANGA,MARIA PAOLA ANNICCHIARICO CONTRERAS,CARRERA 12#31-08,7-,JUDICIAL,694
199,JUZGADO NOVENO DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BOGOTÁ,JUZGADO 001 DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BOGOTÁ,BOGOTÁ D.C.,J09PQCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,110014189001,,ORDINARIA,BOGOTÁ,BOGOTÁ,GABRIELA  MORA  CONTRERAS,DIAGONAL 62 SUR#20F-20 - CASA DE JUSTICIA DE CIUDAD BOLÍVAR - PISO 1. OFICINA 105 OF 105,1-,JUDICIAL,692
202,JUZGADO TERCERO CIVIL DEL CIRCUITO,,MEDELLÍN,J03CCTOCGENA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,679
203,JUZGADO TREINTA Y DOS CIVIL MUNICIPAL DE BOGOTÁ D C,,BOGOTÁ D.C.,CMPL32BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,678
204,JUZGADO QUINTO CIVIL MUNICIPAL DE EJECUCIÓN DE BUCARAMANGA,JUZGADO 001 CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE BUCARAMANGA,BUCARAMANGA,OFEJCMBUC@CENDOJ.RAMAJUDICIAL.GOV.CO,,680014303001,,ORDINARIA,BUCARAMANGA,BUCARAMANGA,MARIA PAOLA ANNICCHIARICO CONTRERAS,CARRERA 12#31-08,7-,JUDICIAL,674
205,JUZGADO SESENTA Y OCHO ( 68 ) CIVIL MUNICIPAL DE ORALIDAD TRANSITORIAMENTE JUZGADO CINCUENTA ( 50 ) DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DEL DISTRITO JUDICIAL DE BOGOTÁ,,BOGOTÁ D.C.,CMPL68BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,68,,,,,,,,673
206,JUZGADO SÉPTIMO DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BARRANQUILLA,JUZGADO 001 DE PEQUEÑAS CAUSAS  Y COMPETENCIA MÚLTIPLE DE BARRANQUILLA,BARRANQUILLA,J07PRPCBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,080014189001,,ORDINARIA,BARRANQUILLA,BARRANQUILLA,MARCIA VIVIANA BERMUDEZ  ROJAS,CALLE 24#7-07 - SIMON BOLIVAR,5-3885005,JUDICIAL,669
207,OFICINA DE APOYO PARA LOS JUZGADOS CIVILES DEL CIRCUITO DE EJECUCIÓN DE SENTENCIAS DE CALI,,,SECOECCCALI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,666
208,JUZGADO TREINTA Y NUEVE CIVIL MUNICIPAL DE ORALIDAD DE BOGOTA D.C,,BOGOTÁ D.C.,CMPL39BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,665
209,JUZGADO SETENTA Y SEIS DE PEQUEÑAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTÁ .,JUZGADO 001 DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BOGOTÁ,BOGOTÁ D.C.,J76PQCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,110014189001,,ORDINARIA,BOGOTÁ,BOGOTÁ,GABRIELA  MORA  CONTRERAS,DIAGONAL 62 SUR#20F-20 - CASA DE JUSTICIA DE CIUDAD BOLÍVAR - PISO 1. OFICINA 105 OF 105,1-,JUDICIAL,662
210,JUZGADO OCTAVO MUNICIPAL DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE NEIVA ANTES JUZGADO QUINTO CIVIL MUNICIPAL DE NEIVA,,NEIVA,CMPL05NEI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,661
211,JUZGADO CINCUENTA Y SIETE CIVIL MUNICIPAL DE BOGOTÁ,,BOGOTÁ D.C.,CMPL57BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,661
212,JUZGADO SESENTA Y SEIS CIVIL MUNICIPAL DE BOGOTÁ,,BOGOTÁ D.C.,CMPL66BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,660
213,JUZGADO DIECISIETE CIVIL MUNICIPAL DE BARRANQUILLA CONVERTIDO TRANSITORIAMENTE EN JUZGADO OCTAVO DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BARRANQUILLA,,BARRANQUILLA,J08PRPCBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,660
214,JUZGADO TERCERO DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE IBAGUÉ - TOLIMA,JUZGADO 001 DE PEQUEÑAS CAUSAS  Y COMPETENCIA MÚLTIPLE DE IBAGUÉ,IBAGUÉ,J03PQCCMIBA@CENDOJ.RAMAJUDICIAL.GOV.CO,,730014189001,,ORDINARIA,IBAGUÉ,IBAGUÉ,JENNY YANETH VARELA LOZANO,CARRERA 5#41-16 - PI 14 OF 1407 ED F 25,,JUDICIAL,659
215,JUZGADO 1 CIVIL MUNICIPAL DE LOS PATIOS,,LOS PATIOS,J01CMUNICIPALLOSPAT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,1,,,,,,,,655
216,JUZGADO 86 CIVIL MUNICIPAL DE BOGOTÁ D.C. TRANSFORMADO TRANSITORIAMENTE EN JUZGADO 68 DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE BOGOTÁ D.C.,,BOGOTÁ D.C.,CMPL86BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,86,,,,,,,,649
217,JUZGADO DIECISIETE CIVIL MUNICIPAL DE BARRANQUILLA,JUZGADO 001 CIVIL MUNICIPAL DE BARRANQUILLA,BARRANQUILLA,J08PRPCBQUILLA@CENDOJ.RAMAJUDIDIAL.GOV.CO,,080014003001,,ORDINARIA,BARRANQUILLA,BARRANQUILLA,BEATRIZ MARTHA DIAZGRANADOS  CORVACHO,"CALLE 40 # 44 - 80 - EDIFICIO CENTRO CÍVICO, PISO 7",5-3885005 Ext. 1059,JUDICIAL,644
218,JUZGADO QUINTO DE PEQUEÑAS CAUSAS Y COMPETENCIAS MULTIPLES DE CARTAGENA,,CARTAGENA DE INDIAS,J05PCCMCGENA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,643
219,JUZGADO DECIMO CIVIL MUNICIPAL DE ORALIDAD DE CUCUTA,JUZGADO 001 CIVIL MUNICIPAL DE CÚCUTA,CÚCUTA,JCIVMCU10@CENDOJ.RAMAJUDICIAL.GOV.CO,,540014003001,,ORDINARIA,CÚCUTA,CÚCUTA,DAVID MAURICIO NAVA  VELANDIA,AVENIDA 2 ESTE#7A-11 - BLOQUE A PISO 3 OFICINA 302A,7-5752738,JUDICIAL,640
220,JUZGADO ONCE 11 DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE,,MEDELLÍN,J11PQCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,11,,,,,,,,639
223,JUZGADO TERCERO CIVIL MUNICIPAL DE VALLEDUPAR CESAR,JUZGADO 001 CIVIL MUNICIPAL DE VALLEDUPAR,VALLEDUPAR,CSERCFVPAR@CENDOJ.RAMAJUDICIAL.GOV.CO,,200014003001,,ORDINARIA,VALLEDUPAR,VALLEDUPAR,ALVARO GONZALEZ ACONCHA,CARRERA 14#14-100,5801743-,JUDICIAL,625
224,JUZGADO CUARTO CIVIL MUNICIPAL PEREIRA RISARALDA,,PEREIRA,J04CMPER@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,621
225,JUZGADO TERCERO CIVIL MUNICIPAL DE ORALIDAD DE BARRANQUILLA,JUZGADO 001 CIVIL MUNICIPAL DE BARRANQUILLA,BARRANQUILLA,CMUN03BA@CENDOJ.RAMAJUDICIAL.GOV.CO,,080014003001,,ORDINARIA,BARRANQUILLA,BARRANQUILLA,BEATRIZ MARTHA DIAZGRANADOS  CORVACHO,"CALLE 40 # 44 - 80 - EDIFICIO CENTRO CÍVICO, PISO 7",5-3885005 Ext. 1059,JUDICIAL,619
226,JUZGADO QUINCE 15 CIVIL MUNICIPAL DE ORALIDAD DE BOGOTÁ D C,,BOGOTÁ D.C.,CMPL15BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,15,,,,,,,,617
227,JUZGADO NOVENO 009 DE PEQUEÑAS CAUSAS Y COMPETENCIA MULTIPLE DE BARRANQUILLA ANTES JUZGADO DIECIOCHO CIVIL MUNICIPAL ORAL DE BARRANQUILLA,JUZGADO 009 DE PEQUEÑAS CAUSAS  Y COMPETENCIA MÚLTIPLE DE BARRANQUILLA,BARRANQUILLA,J09PRPCBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,080014189009,009,ORDINARIA,BARRANQUILLA,BARRANQUILLA,MIGUEL ANGEL TRESPALACIOS ARTEAGA,CARRERA 44#38-11,5-3885005 Ext. 1076,JUDICIAL,615
228,JUZGADO DOCE CIVIL MUNICIPAL DE ORALIDAD DE BOGOTA D C,,BOGOTÁ D.C.,CMPL12BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,612
229,JUZGADO PRIMERO DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DE CÚCUTA,JUZGADO 001 DE PEQUEÑAS CAUSAS  Y COMPETENCIA MÚLTIPLE DE CÚCUTA,CÚCUTA,J01PQCCMCUC@CENDOJ.RAMAJUDICIAL.GOV.CO,,540014189001,,ORDINARIA,CÚCUTA,CÚCUTA,CAROLINA  SERRANO BUENDIA,CALLE 16#12-06 - CALLE 16 # 12-06 BARRIO LA LIBERTAD,7-,JUDICIAL,611
230,JUZGADO DÉCIMO DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLES DE CALI,JUZGADO 001 DE PEQUEÑAS CAUSAS  Y COMPETENCIA MÚLTIPLE DE CALI,CALI,J10PCCMCALI@CENDOJ.RAMAJUDICIAL.GOV.CO,,760014189001,,ORDINARIA,CALI,CALI,LUIS CARLOS RINCON  AMEZQUITA,CALLE 73#26M-90,N/A-3001800729,JUDICIAL,608
231,JUZGADO TREINTA CIVIL MUNICIPAL DE BOGOTÁ,JUZGADO 001 CIVIL MUNICIPAL DE BOGOTÁ,BOGOTÁ D.C.,CMPL30BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,110014003001,,ORDINARIA,BOGOTÁ,BOGOTÁ,EDUARDO ANDRES CABRALES ALARCON,CARRERA 10 # 14-33  - PISO 4,1-,JUDICIAL,607
233,JUZGADO OCHENTA Y DOS CIVIL MUNICIPAL DE BOGOTA,,BOGOTÁ D.C.,CMPL82BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,605
234,JUZGADO QUINTO DE PEQUEÑAS CAUSAS Y COMPETENCIAS MULTIPLES DE BARRANQUILLA,,BARRANQUILLA,J05PQCCMBA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,602
235,OFICINA DE APOYO PARA LOS JUZGADOS MUNICIPALES DE EJECUCIÓN DE SENTENCIAS BOGOTÁ D.C,,BOGOTÁ D.C.,CITASYMEMORIALESEJEFAM03@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,602
236,JUZGADO 85 CIVIL MUNICIPAL DE BOGOTÁ TRANSITORIAMENTE 67 DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE,,BOGOTÁ D.C.,CMPL85BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,85,,,,,,,,600
237,JUZGADO SÉPTIMO CIVIL MUNICIPAL DE ORALIDAD CÚCUTA,JUZGADO 001 CIVIL MUNICIPAL DE CÚCUTA,CÚCUTA,JCIVMCU7@CENDOJ.RAMAJUDICIAL.GOV.CO,,540014003001,,ORDINARIA,CÚCUTA,CÚCUTA,DAVID MAURICIO NAVA  VELANDIA,AVENIDA 2 ESTE#7A-11 - BLOQUE A PISO 3 OFICINA 302A,7-5752738,JUDICIAL,600
238,JUZGADO SÉPTIMO CIVIL MUNICIPAL DE BUCARAMANGA,JUZGADO 001 CIVIL MUNICIPAL DE BUCARAMANGA,BUCARAMANGA,J07CMBUC@CENDOJ.RAMAJUDICIAL.GOV.CO,,680014003001,,ORDINARIA,BUCARAMANGA,BUCARAMANGA,IVAN ALFONSO GAMARRA SERRANO,CALLE 35#11-12 - OFICINA 231,7-4011,JUDICIAL,599
239,JUZGADO TERCERO DE EJECUCIÓN CIVIL MUNICIPAL DE BUCARAMANGA .,JUZGADO 001 CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE BUCARAMANGA,BUCARAMANGA,OFEJCMBUC@CENDOJ.RAMAJUDICIAL.GOV.CO,,680014303001,,ORDINARIA,BUCARAMANGA,BUCARAMANGA,MARIA PAOLA ANNICCHIARICO CONTRERAS,CARRERA 12#31-08,7-,JUDICIAL,596
240,JUZGADO 9 CIVIL MUNICIPAL DE ORALIDAD DE BARRANQUILLA,,BARRANQUILLA,CMUN09BA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,9,,,,,,,,594
